Date,Time,Course,Horse,Race Type,A/W Course Type,H/Cap,No. of Rnrs,Value,8:30PM Price,7:30AM Price,Class,Class Move,Sex,Age,Weight,Irish?,Draw IV,Comb. Total,Comb. Rank,Race Rank,Comp. Rank,PRB Rank,Speed Rank,MSAI Rank,No. of Top,Comp. Total,>100,<50,Clear By,Fin Pos,BSP,Win P/L <2%,Place P/L <2%,Month,Classification,Trainer,Jockey,Trainer PRB,Jockey PRB,Jockey Claim,LTO Fin Pos,Race Rating,Ability,Going,Distance,Course/Sim,TrainrF,JockyF,Draw,Speed,Total,Draw/Stall,SP (Dec),Distance (Yards),Morning Price,DSLR,Runs Last 90 Days,Runs Last Year,Runs Last 2 Years,Days Since Win,Races Since Win,Place BSP,Act. Going
260719,1608,Redcar,Be Patient,Turf, ,Y,4,3,1.44,1.44,4,S,c,3,133, ,1.4,6,1,3,1,1,2,1,4,705,6,0,10,0,0,0,0,Jul,Hcap,Ed Bethell,Daniel Tudhope,54.58,35.66,0,1,50,100,100,100,100,80,100,125,104.47,809.47,3,0,2201,0,16,1,3,3,16,1,0, 
260719,1608,Redcar,Financer,Turf, ,Y,4,3,4.33,4.33,4,U,g,5,130, ,1.31,9,2,1,3,3,1,3,2,615,4,0,227.01,0,0,0,0,Jul,Hcap,Tim Easterby,Mr Jake Dickson,35.17,43.7,7,2,130,60,70,100,60,100,100,125,107.46,722.46,1,0,2201,0,15,5,11,23,668,19,0, 
260719,1608,Redcar,Blue To Blue,Turf, ,Y,4,5.66,11,11,4,D,g,3,130, ,0.68,16,4,4,4,4,4,4,0,387,1,3,0,0,0,0,0,Jul,Hcap,Ruth Jefferson,Billy Garritty,0,28.56,0,14,15,33.33,60,33.33,60,33.33,100,68,33.33,421.32,2,0,2201,0,22,3,8,12,318,6,0, 
260719,1608,Redcar,Nepal,Turf, ,Y,4,3.66,11,11,4,S,g,4,144, ,1.36,9,2,2,2,2,3,2,0,695,6,0,80,0,0,0,0,Jul,Hcap,Ivan Furtado,Jason Hart,34.29,42.37,0,3,100,70,100,100,100,100,100,125,95.52,790.52,4,0,2201,0,306,0,3,8,347,3,0, 
260719,1615,Newton Abbot,Saucats,Hurdle, ,Y,9,6,4,3.75,5,S,g,5,153, ,0,10,2,1,2,4,2,0,1,433,3,2,60,0,0,0,0,Jul,Hcap-Hdle,J Tickle,Benjamin Godfrey,56.77,9.18,0,2,120,50,50,100,100,100,33.33,0,110.16,543.49,0,0,4070,0,6,6,14,19,16,2,0, 
260719,1615,Newton Abbot,Makinbecon,Hurdle, ,Y,9,6.33,4,4.5,5,S,g,6,156, ,0,8,1,5,1,1,6,0,3,446,2,3,13.33,0,0,0,0,Jul,Hcap-Hdle,Barry T Murphy,Mr Callum Pritchard,21.63,27.93,0,1,40,90,90,100,100,33.33,33.33,0,89.83,536.49,0,0,4070,0,14,4,8,8,14,1,0, 
260719,1615,Newton Abbot,Mi Sueno,Hurdle, ,Y,9,9.66,5.5,5,5,S,g,7,144, ,0,27,8,8,8,9,7,0,0,216,0,6,0,0,0,0,0,Jul,Hcap-Hdle,Nick Scholfield,Harry Reed,25.38,33.33,0,5,0,33.33,33.33,33.33,33.33,33.33,50,0,76.27,292.92,0,0,4070,0,32,4,8,15,0,0,0, 
260719,1615,Newton Abbot,Man Oh Man,Hurdle, ,Y,9,8.66,6,6.5,5,S,g,7,152, ,0,17,4,7,3,3,5,0,0,373,1,2,20,0,0,0,0,Jul,Hcap-Hdle,D P Summersby,Mr Bryan Carver,0,69.43,0,2,15,50,50,50,100,33.33,90,0,91.52,464.85,0,0,4070,0,26,3,10,10,0,0,0, 
260719,1615,Newton Abbot,Linden Lane,Hurdle, ,Y,9,9.66,7.5,8,5,D,g,6,160, ,0,22,5,4,6,7,9,0,0,283,1,5,50,0,0,0,0,Jul,Hcap-Hdle,Mrs C Williams,Mr Osian Radford,53.41,0,10,5,60,50,33.33,33.33,33.33,100,33.33,0,33.33,316.65,0,0,4070,0,26,3,9,14,0,0,0, 
260719,1615,Newton Abbot,Yanka Blue,Hurdle, ,Y,9,12.33,9,9.5,5,S,m,5,148, ,0,28,9,9,7,6,8,0,0,233,0,5,16.67,0,0,0,0,Jul,Hcap-Hdle,Barry T Murphy,Paul O'Brien,21.63,36.59,0,2,-10,33.33,50,33.33,33.33,33.33,50,0,89.83,323.15,0,0,4070,0,7,4,12,13,0,0,0, 
260719,1615,Newton Abbot,Son Of Hypnos,Hurdle, ,Y,9,12,17,15,5,S,g,9,168, ,0,26,7,2,8,8,3,0,0,216,0,6,0,0,0,0,0,Jul,Hcap-Hdle,R G Chapman,Mr Jack Stenhouse,0,28.63,7,7,115,50,33.33,33.33,33.33,33.33,33.33,0,101.69,318.34,0,0,4070,0,38,2,11,18,720,18,0, 
260719,1615,Newton Abbot,Applejack Poet,Hurdle, ,Y,9,12,19,19,5,S,g,9,158, ,0,23,6,6,5,5,4,0,0,286,0,3,3.34,0,0,0,0,Jul,Hcap-Hdle,Barry T Murphy,David Noonan,21.63,19,0,4,20,50,60,50,60,33.33,33.33,0,72.88,359.54,0,0,4070,0,7,3,7,14,0,0,0, 
260719,1625,Curragh,Al Riffa,Turf, ,N,8,4.33,2.1,2,1,S,h,6,137,Y,1.54,4,1,1,1,1,1,0,5,725,7,0,136.67,0,0,0,0,Jul,Gp2,Joseph Patrick O'Brien,Dylan Browne McMonagle,58.76,55.56,0,4,200,100,100,100,100,100,100,125,110.52,835.52,1,0,3084,0,31,1,3,4,308,2,0, 
260719,1625,Curragh,Illinois,Turf, ,N,8,5.33,4,4,1,U,h,5,137,Y,1.54,13,2,2,5,4,3,0,0,558,2,1,53.33,0,0,0,0,Jul,Gp2,A P O'Brien,Ryan Moore,40.35,46.68,0,1,145,70,70,100,33.33,80,80,125,92.1,650.43,2,0,3084,0,29,3,5,9,29,1,0, 
260719,1625,Curragh,Tennessee Stud,Turf, ,N,8,12,8,9,1,S,c,4,137,Y,0,26,7,5,7,7,8,0,0,383,1,2,0,0,0,0,0,Jul,Gp2,Joseph Patrick O'Brien,J M Sheridan,58.76,59.31,0,3,30,60,50,33.33,70,100,70,0,33.33,416.66,4,0,3084,0,51,1,1,7,686,6,0, 
260719,1625,Curragh,Trustyourinstinct,Turf, ,N,8,7,9,9,1,S,g,6,137,Y,0.77,15,3,3,4,5,6,0,0,560,3,1,2,0,0,0,0,Jul,Gp2,Joseph Patrick O'Brien,Declan McDonogh,58.76,31.68,0,2,70,70,100,33.33,100,100,80,77,33.33,593.66,5,0,3084,0,21,3,6,12,37,2,0, 
260719,1625,Curragh,Floresta,Turf, ,N,8,10,9.5,9,1,S,f,4,134,Y,1.54,17,5,8,2,3,5,0,0,588,3,1,8,0,0,0,0,Jul,Gp2,J P Murtagh,Ben Coen,43.65,39.37,0,1,0,70,100,100,33.33,80,80,125,92.1,680.43,8,0,3084,0,11,2,5,8,11,1,0, 
260719,1625,Curragh,Happy Pharoah,Turf, ,N,8,10,13,15,1,S,g,4,137,Y,0.77,16,4,6,3,2,4,0,0,580,3,1,20,0,0,0,0,Jul,Gp2,Donnacha O'Brien,Paddy Harnett,53.81,45.79,0,2,25,90,100,100,33.33,80,100,77,105.26,685.59,6,0,3084,0,65,1,6,10,309,4,0, 
260719,1625,Curragh,Green Impact,Turf, ,N,8,11,26,23,1,S,c,4,137,Y,0,23,6,4,7,6,7,0,0,383,1,2,0,0,0,0,0,Jul,Gp2,Mrs John Harrington,Shane Foley,25.86,35,0,4,40,60,60,33.33,50,80,100,0,33.33,416.66,7,0,3084,0,56,1,3,8,409,5,0, 
260719,1625,Curragh,Dallas Star,Turf, ,N,8,13.66,41,51,1,U,g,5,137,Y,1.54,29,8,7,6,8,2,0,0,505,2,0,121.67,0,0,0,0,Jul,Gp2,Robson Aguiar,Rossa Ryan,19.54,40.84,0,7,15,50,50,50,50,80,100,125,101.31,606.31,3,0,3084,0,29,4,9,15,506,15,0, 
260719,1633,Stratford,Artiste D'Ainay,Hurdle, ,Y,4,3,2.38,2.2,5,S,g,8,168, ,0,5,1,2,1,1,3,0,3,463,3,2,13.33,0,0,0,0,Jul,Hcap-Hdle,Billy Aprahamian,James Bowen,100,31.96,0,1,20,50,33.33,100,100,100,80,0,33.33,496.66,0,0,5803,0,7,4,4,5,7,1,0, 
260719,1633,Stratford,Luna Run,Hurdle, ,Y,4,3.66,2.88,3.5,5,S,m,7,154, ,0,10,2,2,4,2,2,0,0,356,1,3,0,0,0,0,0,Jul,Hcap-Hdle,Harry Derham,Miss Megan Fox,0,0,7,1,20,70,60,100,60,33.33,33.33,0,33.33,389.99,0,0,5803,0,46,2,4,11,46,1,0, 
260719,1633,Stratford,East Eagle,Hurdle, ,Y,4,3.66,6.5,5,5,S,g,6,157, ,0,10,2,1,2,3,1,0,2,450,2,1,50.01,0,0,0,0,Jul,Hcap-Hdle,Mike Sowersby,Mr Charlie Maggs,68,30.99,3,254,80,60,60,100,100,80,50,0,115.25,565.25,0,0,5803,0,40,3,13,23,91,4,0, 
260719,1633,Stratford,He Is A Cracker,Hurdle, ,Y,4,4.66,6,5.5,5,S,g,10,145, ,0,14,4,4,3,4,4,0,0,399,3,4,43.33,0,0,0,0,Jul,Hcap-Hdle,Barry Brennan,Miss Isabelle Ryder,28.15,40.06,5,1,-10,33.33,33.33,100,33.33,100,100,0,33.33,433.32,0,0,5803,0,16,1,6,7,16,1,0, 
260719,1643,Redcar,Sahm Naif,Turf, ,Y,9,6.66,2.75,2.75,6,S,g,3,135, ,1.02,10,2,4,1,1,5,2,2,558,4,2,6.33,0,0,0,0,Jul,Hcap,James Horton,Jason Hart,23.57,42.37,0,1,10,90,100,100,33.33,33.33,100,102,91.8,650.46,6,0,2201,0,26,3,5,5,26,1,0, 
260719,1643,Redcar,Baldosa,Turf, ,Y,9,5.66,3.75,3.5,6,S,f,3,126, ,0.68,8,1,1,4,2,1,3,3,478,1,0,19.68,0,0,0,0,Jul,Hcap,Nigel Tinkler,Lewis Edmunds,28.9,46.89,0,1,50,50,50,100,50,80,80,68,101.63,579.63,2,0,2201,0,15,5,11,12,15,1,0, 
260719,1643,Redcar,Talking In Kode,Turf, ,Y,9,6.66,6.5,6,6,S,f,3,130, ,1.27,15,4,2,6,5,3,1,1,438,2,4,0,0,0,0,0,Jul,Hcap,Ed Bethell,Daniel Tudhope,54.58,35.66,0,6,20,33.33,33.33,33.33,33.33,80,100,125,33.33,471.65,5,0,2201,0,17,4,6,6,0,0,0, 
260719,1643,Redcar,Diamond Aura,Turf, ,Y,9,10.66,8,8,6,S,f,3,121, ,1.36,17,5,6,3,3,4,6,0,498,2,1,20.33,0,0,0,0,Jul,Hcap,Tim Easterby,Duran Fentiman,35.17,31.28,0,2,-20,50,50,60,33.33,100,80,125,95.08,593.41,4,0,2201,0,15,3,7,7,0,0,0, 
260719,1643,Redcar,Harswell River,Turf, ,Y,9,6.33,8,10,6,S,f,3,124, ,0.89,10,2,2,2,4,6,4,0,552,3,1,54,0,0,0,0,Jul,Hcap,Roger Fell,Miss Joanna Mason,40.71,39.92,0,5,20,60,70,33.33,100,100,100,89,33.33,585.66,8,0,2201,0,30,6,17,21,298,12,0, 
260719,1643,Redcar,Secret Testimony,Turf, ,Y,9,13,13,13,6,S,g,3,130, ,0.72,27,7,7,8,6,7,7,0,405,2,4,23,0,0,0,0,Jul,Hcap,Declan Carroll,Zak Wheatley,27.89,27.03,0,4,-30,33.33,33.33,33.33,33.33,100,100,72,33.33,438.65,7,0,2201,0,30,3,9,9,255,5,0, 
260719,1643,Redcar,Speckled Brown,Turf, ,Y,9,29.66,21,23,6,D,f,3,122, ,0.99,32,9,7,9,7,9,9,0,382,1,4,0,0,0,0,0,Jul,Hcap,Andi Brown,Barry McHugh,39.91,30.61,0,4,-30,33.33,33.33,33.33,33.33,50,100,99,33.33,415.65,9,0,2201,0,13,2,3,3,0,0,0, 
260719,1643,Redcar,Skirt Around,Turf, ,Y,9,18.66,17,23,6,S,f,3,134, ,1.31,26,6,4,6,8,2,8,0,438,2,4,33,0,0,0,0,Jul,Hcap,Philip Kirby,Cam Hardie,35.92,31.17,0,7,10,33.33,33.33,33.33,33.33,80,100,125,80.32,518.64,1,0,2201,0,45,2,5,5,0,0,0, 
260719,1643,Redcar,Bobbys Pride,Turf, ,Y,9,16.66,81,126,6,S,f,3,121, ,1.4,30,8,9,5,9,8,5,0,458,3,4,20,0,0,0,0,Jul,Hcap,Noel Wilson,Ethan Tindall,39.54,28.87,5,10,-40,33.33,33.33,33.33,33.33,100,100,125,33.33,491.65,3,0,2201,0,14,2,5,6,0,0,0, 
260719,1650,Newton Abbot,Jager Time,Hurdle, ,Y,7,7.66,2.63,3,4,S,g,7,161, ,0,13,3,5,3,2,4,0,0,443,3,2,20,0,0,0,0,Jul,Hcap-Hdle,Fergal O'Brien,Miss Fern O'Brien,25.24,25,5,2,-20,50,60,100,100,100,33.33,0,77.41,520.74,0,0,5825,0,26,3,8,13,259,4,0, 
260719,1650,Newton Abbot,I Am Spider Man,Hurdle, ,Y,7,7.33,6.5,4.5,4,U,g,9,158, ,0,17,6,2,6,4,2,0,0,273,0,5,73.34,0,0,0,0,Jul,Hcap-Hdle,Barry T Murphy,Mr Callum Pritchard,21.63,27.93,0,7,60,33.33,33.33,50,90,33.33,33.33,0,75.8,349.12,0,0,5825,0,14,5,9,14,0,0,0, 
260719,1650,Newton Abbot,Juggernaut,Hurdle, ,Y,7,6.66,5.5,5,4,U,g,7,158, ,0,15,4,3,5,3,1,0,1,366,1,3,93.34,0,0,0,0,Jul,Hcap-Hdle,Anthony Honeyball,Mr James Robottom,100,0,10,3,35,33.33,60,70,70,100,33.33,0,104.83,471.49,0,0,5825,0,56,1,9,14,626,11,0, 
260719,1650,Newton Abbot,Time To Bite,Hurdle, ,Y,7,4.33,4.33,5,4,D,g,11,169, ,0,7,1,4,1,1,6,0,3,513,3,2,30,0,0,0,0,Jul,Hcap-Hdle,Chris Honour,Mr Bryan Carver,0,69.43,0,10,20,100,90,100,100,33.33,90,0,33.33,546.66,0,0,5825,0,21,3,8,19,76,3,0, 
260719,1650,Newton Abbot,Byzantium,Hurdle, ,Y,7,4.66,6,6.5,4,S,g,6,170, ,0,12,2,1,4,5,5,0,1,423,2,2,56.67,0,0,0,0,Jul,Hcap-Hdle,Paul Nicholls,Mr P Hanlon,100,30.26,5,5,70,50,90,33.33,100,100,50,0,33.33,456.66,0,0,5825,0,53,1,4,11,390,5,0, 
260719,1650,Newton Abbot,Stavanger Rose,Hurdle, ,Y,7,17,29,29,4,U,m,6,143, ,0,25,7,5,7,7,7,0,0,199,0,7,0,0,0,0,0,Jul,Hcap-Hdle,Harriet Dickin,Miss Tabitha Worsley,22.04,9.06,0,10,-20,33.33,33.33,33.33,33.33,33.33,33.33,0,33.33,233.31,0,0,5825,0,18,3,7,7,0,0,0, 
260719,1700,Curragh,Lars Soldier,Turf, ,Y,8,5.33,4.5,4,3,U,g,2,138,Y,0.53,7,2,2,2,2,1,0,1,506,3,1,60.01,0,0,0,0,Jul,Hcap-Nur,M Mulvany,Wesley Joyce,49.73,41.3,3,3,-10,33.33,70,50,100,100,100,53,78.57,584.9,6,0,1320,0,52,2,4,4,107,3,0, 
260719,1700,Curragh,Tradewinds,Turf, ,Y,8,5.66,4,4,3,U,c,2,134,Y,0.9,6,1,2,1,1,2,0,3,543,2,1,37,0,0,0,0,Jul,Hcap-Nur,Donnacha O'Brien,Paddy Harnett,53.81,45.79,5,3,-30,33.33,70,70,100,80,100,90,72.85,616.18,1,0,1320,0,16,4,4,4,0,0,0, 
260719,1700,Curragh,Seven Nation Army,Turf, ,Y,8,7.33,4.5,4.5,3,U,g,2,126,Y,1.13,14,3,2,3,6,6,0,0,446,3,4,0,0,0,0,0,Jul,Hcap-Nur,Joseph Patrick O'Brien,Dylan Browne McMonagle,58.76,55.56,0,6,-30,33.33,33.33,33.33,33.33,100,100,113,50,496.32,7,0,1320,0,61,3,3,3,0,0,0, 
260719,1700,Curragh,Desert Alchemist,Turf, ,Y,8,15,5.5,5.5,3,U,c,2,131,Y,1.13,17,5,2,5,3,4,0,0,432,1,3,44.67,0,0,0,0,Jul,Hcap-Nur,David Marnane,Luke McAteer,38.46,36.44,0,6,-30,33.33,33.33,60,33.33,80,80,113,64.28,497.27,3,0,1320,0,23,3,3,3,0,0,0, 
260719,1700,Curragh,I Ready,Turf, ,Y,8,9,7.5,7.5,3,U,g,2,127,Y,1.28,18,6,2,6,5,3,0,0,388,1,4,16.67,0,0,0,0,Jul,Hcap-Nur,Paul W Flynn,Colin Keane,34.69,49.87,0,8,-30,33.33,33.33,33.33,33.33,50,80,125,75.71,464.03,5,0,1320,0,8,3,3,3,0,0,0, 
260719,1700,Curragh,Lucy's Promise,Turf, ,Y,8,14.33,11,12,3,U,f,2,123,Y,1.13,16,4,2,3,4,5,0,0,446,3,4,13.33,0,0,0,0,Jul,Hcap-Nur,Adrian McGuinness,Shane Foley,47.19,35,0,6,-30,33.33,33.33,33.33,33.33,100,100,113,80,526.32,8,0,1320,0,8,3,3,3,0,0,0, 
260719,1700,Curragh,Woodlawn Lily,Turf, ,Y,8,10.33,19,19,3,U,f,2,119,Y,1.28,22,7,2,7,7,8,0,0,371,1,5,5,0,0,0,0,Jul,Hcap-Nur,J P Murtagh,J A Powell,43.65,16.49,0,7,-30,33.33,33.33,33.33,33.33,80,33.33,125,33.33,404.98,2,0,1320,0,15,2,3,3,0,0,0, 
260719,1700,Curragh,Belle Island,Turf, ,Y,8,9.33,26,29,3,D,f,2,125,Y,1.2,24,8,8,8,99,7,0,0,366,1,5,0,0,0,0,0,Jul,Hcap-Nur,Robson Aguiar,K G Kennedy,19.54,27.41,5,10,-40,33.33,33.33,33.33,33.33,80,33.33,120,33.33,399.98,4,0,1320,0,15,1,4,4,0,0,0, 
260719,1708,Stratford,Lucy The Wire,Hurdle, ,Y,5,3,2,2.1,5,S,f,4,167, ,0,7,2,1,2,3,3,0,1,490,3,1,6.67,0,0,0,0,Jul,Hcap-CJk-Mare-Hdle,James Owen,Alex Chadwick,46.27,73.46,0,1,30,100,100,60,50,80,100,0,33.33,523.33,0,0,4108,0,9,2,7,7,9,1,0, 
260719,1708,Stratford,Basilette,Hurdle, ,Y,5,3,3.75,3.75,5,S,m,7,173, ,0,6,1,1,1,2,1,0,4,580,4,1,90,0,0,0,0,Jul,Hcap-CJk-Mare-Hdle,Seamus Mullins,Daniel Sansom,75.5,100,0,1,30,90,90,100,100,100,100,0,98.3,678.3,0,0,4108,0,7,6,11,21,7,1,0, 
260719,1708,Stratford,Roarin' Success,Hurdle, ,Y,5,4,4,4,5,S,m,6,168, ,0,10,3,3,3,1,5,0,1,483,3,2,90,0,0,0,0,Jul,Hcap-CJk-Mare-Hdle,Donald McCain,Mr William Maggs,24.72,100,3,1,10,90,60,100,100,33.33,100,0,33.33,516.66,0,0,4108,0,20,3,10,16,20,1,0, 
260719,1708,Stratford,Klervia,Hurdle, ,Y,5,6.66,10,9.5,5,S,m,6,146, ,0,16,4,4,4,4,2,0,0,393,2,2,146.68,0,0,0,0,Jul,Hcap-CJk-Mare-Hdle,Barry Brennan,Miss Isabelle Ryder,28.15,40.06,0,7,-10,33.33,50,60,50,100,100,0,33.33,426.66,0,0,4108,0,30,4,6,10,0,0,0, 
260719,1708,Stratford,Dusky Spyglass,Hurdle, ,Y,5,14.33,67,67,5,S,m,8,144, ,0,20,5,5,5,5,4,0,0,246,0,6,0,0,0,0,0,Jul,Hcap-CJk-Mare-Hdle,Mike Murphy,Mr Freddie Keighley,21.31,25,0,254,-50,33.33,33.33,33.33,33.33,33.33,80,0,33.33,279.98,0,0,4108,0,130,0,1,3,0,0,0, 
260719,1717,Redcar,Finally Escaped,Turf, ,Y,8,9.66,4,3.5,6,S,f,4,134, ,1.64,15,3,5,1,2,5,6,1,618,3,1,49.33,0,0,0,0,Jul,Hcap,Roger Fell,Kevin Stott,40.71,26.5,0,1,5,100,90,33.33,90,100,80,125,96.72,715.05,4,0,1980,0,2,2,7,7,2,1,0, 
260719,1717,Redcar,Shifter,Turf, ,Y,8,5.66,4.33,4.33,6,S,m,7,128, ,0.91,10,1,1,4,4,2,7,2,431,0,0,3.34,0,0,0,0,Jul,Hcap,Wilf Storey,Paula Muir,48.46,48.46,3,5,115,70,50,50,50,60,60,91,103.27,534.27,5,0,1980,0,13,5,9,13,0,0,0, 
260719,1717,Redcar,Off Spin,Turf, ,Y,8,5.66,5,5,6,S,g,4,135, ,1.09,10,1,3,2,3,1,5,2,569,4,0,56.67,0,0,0,0,Jul,Hcap,Tim Easterby,Mr Jake Dickson,35.17,43.7,7,2,90,60,50,100,50,100,100,109,103.27,672.27,8,0,1980,0,14,6,12,17,0,0,0, 
260719,1717,Redcar,Volenti,Turf, ,Y,8,7,6,6.5,6,D,g,7,129, ,1.09,18,5,4,3,6,4,2,0,512,2,1,81.33,0,0,0,0,Jul,Hcap,Ben Haslam,Andrew Mullen,49.03,27.93,0,4,40,50,50,33.33,90,100,80,109,98.36,610.69,1,0,1980,0,13,5,13,31,534,21,0, 
260719,1717,Redcar,Pisanello,Turf, ,Y,8,6.33,7.5,8,6,S,g,9,132, ,0.91,18,5,2,6,7,2,4,0,420,0,3,2.67,0,0,0,0,Jul,Hcap,David O'Meara,Mark Winn,29.09,26.12,0,6,100,33.33,33.33,33.33,70,80,80,91,88.52,509.51,3,0,1980,0,24,7,15,24,0,0,0, 
260719,1717,Redcar,Bitacora,Turf, ,Y,8,12.66,11,12,6,S,m,6,127, ,0.36,27,8,7,8,99,99,1,1,385,2,4,0,0,0,0,0,Jul,Hcap,Daragh Bourke,Jason Hart,34.3,42.37,0,9,-30,33.33,33.33,100,33.33,50,100,36,33.33,419.32,7,0,1980,0,90,1,2,6,475,4,0, 
260719,1717,Redcar,Anificas Beauty,Turf, ,Y,8,9.33,13,17,6,S,m,7,133, ,0.91,16,4,6,5,1,7,8,1,427,1,2,6.67,0,0,0,0,Jul,Hcap,Peter Winks,C Horgan,19.39,38.02,5,7,-20,50,70,100,33.33,33.33,50,91,90.16,517.82,6,0,1980,0,20,5,11,20,33,2,0, 
260719,1717,Redcar,Pebble Dash,Turf, ,Y,8,11.66,21,21,6,S,g,4,126, ,1.27,25,7,7,7,5,6,3,0,418,2,4,32.33,0,0,0,0,Jul,Hcap,Gary Harrison,Barry McHugh,45.82,30.61,0,6,-30,33.33,33.33,33.33,33.33,60,100,125,93.44,511.76,2,0,1980,0,29,5,14,17,0,0,0, 
260719,1722,Newton Abbot,No More No,Chase, ,Y,8,5.66,3.5,3.25,5,S,g,7,167, ,0,10,1,2,5,2,7,0,1,423,2,2,36.67,0,0,0,0,Jul,Hcap-Cha,Lawney Hill,Brendan Powell,32.64,31.17,0,1,90,100,33.33,100,90,50,50,0,33.33,456.66,0,0,5670,0,40,1,1,4,40,1,0, 
260719,1722,Newton Abbot,Premier Fantasy,Chase, ,Y,8,12,5,5,5,D,g,7,168, ,0,26,8,8,8,99,99,0,0,216,0,6,0,0,0,0,0,Jul,Hcap-Cha,Nick Scholfield,J M Quinlan,25.38,36.15,0,5,-20,33.33,33.33,33.33,33.33,33.33,50,0,33.33,249.98,0,0,5670,0,30,2,2,3,0,0,0, 
260719,1722,Newton Abbot,Honey I'm Good,Chase, ,Y,8,7.33,5,5,5,S,m,10,148, ,0,12,3,7,1,1,4,0,2,560,5,1,36.67,0,0,0,0,Jul,Hcap-Cha,Mrs C Williams,Conor Ring,53.41,47.72,0,2,35,100,100,100,100,100,60,0,81.03,641.03,0,0,5670,0,26,1,3,8,691,8,0, 
260719,1722,Newton Abbot,Testflight,Chase, ,Y,8,8,6,6.5,5,S,g,9,142, ,0,18,6,3,6,5,3,0,0,386,2,3,40,0,0,0,0,Jul,Hcap-Cha,Sue Gardner,Miss Tabitha Worsley,17.17,9.06,0,4,50,60,60,100,100,33.33,33.33,0,79.31,465.97,0,0,5670,0,26,2,8,14,364,8,0, 
260719,1722,Newton Abbot,My Girl Katie,Chase, ,Y,8,6.66,7.5,6.5,5,S,m,9,150, ,0,10,1,3,2,3,2,0,1,523,4,2,70,0,0,0,0,Jul,Hcap-Cha,G Harris,Mr Ben Jones,36.12,0,0,3,50,90,100,100,100,100,33.33,0,67.24,590.57,0,0,5670,0,323,0,3,8,335,2,0, 
260719,1722,Newton Abbot,Great D'Ange,Chase, ,Y,8,6.33,9,9.5,5,S,g,10,162, ,0,14,4,1,3,6,6,0,1,453,2,2,20,0,0,0,0,Jul,Hcap-Cha,Alexander Gibbons,Tom Broughton,64,28.12,3,2,160,70,60,100,100,90,33.33,0,33.33,486.66,0,0,5670,0,16,2,6,14,696,14,0, 
260719,1722,Newton Abbot,Mcgregors Charge,Chase, ,Y,8,8.66,17,17,5,S,g,8,147, ,0,24,7,3,7,7,1,0,1,346,1,3,130.01,0,0,0,0,Jul,Hcap-Cha,Polly Gundry,Benjamin Godfrey,25,9.18,0,5,50,60,60,100,60,33.33,33.33,0,94.82,441.48,0,0,5670,0,16,2,7,13,337,7,0, 
260719,1730,Curragh,Abbotsford,Turf, ,N,7,6.66,3.25,3.25,4,U,g,3,134,Y,1.59,16,6,4,5,4,5,0,0,438,2,4,72.67,0,0,0,0,Jul,Mdn-EBF,D K Weld,Colin Keane,34.2,49.87,0,2,-20,33.33,33.33,33.33,33.33,100,80,125,33.33,471.65,4,0,2640,0,77,1,2,2,0,0,0, 
260719,1730,Curragh,Numantia,Turf, ,N,7,5.66,4.33,4.5,4,U,c,3,134,Y,1.33,10,2,2,2,3,3,0,0,551,3,2,85,0,0,0,0,Jul,Mdn-EBF,Donnacha O'Brien,Gavin Ryan,53.81,31.52,0,2,10,33.33,100,33.33,100,80,80,125,33.33,584.99,6,0,2640,0,23,2,2,2,0,0,0, 
260719,1730,Curragh,Tokyo Tower,Turf, ,N,7,6.33,6,5.5,4,U,c,3,134,Y,1.19,15,4,2,6,5,4,0,0,365,1,5,53,0,0,0,0,Jul,Mdn-EBF,Jack Foley,W J Lee,28.85,39.2,0,6,10,33.33,33.33,33.33,33.33,33.33,80,119,33.33,398.98,3,0,2640,0,23,1,1,1,0,0,0, 
260719,1730,Curragh,Sakoku,Turf, ,N,7,7.66,6.5,6.5,4,U,f,3,129,Y,0.8,15,4,4,3,2,1,0,1,466,1,2,27.34,0,0,0,0,Jul,Mdn-EBF,J P Murtagh,Ben Coen,43.65,39.37,0,2,-20,33.33,60,100,33.33,80,80,80,95.52,562.18,2,0,2640,0,31,2,2,2,0,0,0, 
260719,1730,Curragh,Pierre Grosse,Turf, ,N,7,6,6.5,6.5,4,D,g,3,134,Y,1.99,8,1,1,1,1,2,0,4,665,4,0,113.34,0,0,0,0,Jul,Mdn-EBF,Mrs John Harrington,Shane Foley,25.86,35,0,2,25,70,90,100,100,80,100,125,33.33,698.33,1,0,2640,0,29,3,7,7,0,0,0, 
260719,1730,Curragh,Solness,Turf, ,N,7,6.33,9,7.5,4,D,g,8,145,Y,1.06,12,3,4,4,99,99,0,0,439,3,4,1,0,0,0,0,Jul,Mdn-EBF,Joseph Patrick O'Brien,J J Slevin,58.76,27.86,0,3,-20,33.33,33.33,33.33,33.33,100,100,106,33.33,472.65,5,0,2640,0,85,1,4,14,204,4,0, 
260719,1730,Curragh,Teoest,Turf, ,N,7,12,29,34,4,U,g,3,134,Y,0.66,21,7,4,7,99,99,0,0,312,0,5,0,0,0,0,0,Jul,Mdn-EBF,J S Bolger,Declan McDonogh,23.98,31.68,0,4,-20,33.33,33.33,33.33,33.33,33.33,80,66,33.33,345.98,7,0,2640,0,54,1,1,1,0,0,0, 
